week_start,object_id
2019-11-04,62956
2019-07-29,63670
2019-07-29,64909
2019-06-10,65101
2019-01-28,68385
2019-10-07,71260
2019-11-04,73371
2026-06-22,73979
2018-06-25,77736
2016-10-10,104047
2016-10-10,104669
2019-11-04,106875
2019-06-10,66820
2019-02-11,67838
2020-09-21,71060
2019-10-07,71627
2023-02-20,72893
2019-07-29,76752
2023-02-20,79379
2017-10-16,84461
2017-10-16,84616
2017-10-16,85202
2019-10-21,96517
2016-10-10,104332
2016-10-10,104952
2016-10-10,106930
2016-08-08,109635
2016-02-08,122736
2016-02-15,122736
2019-11-04,125266
2026-07-06,782
2026-06-22,1002
2026-05-04,1580
2024-12-30,6994
2024-10-14,8565
2025-04-07,9027
2026-07-20,9813
2026-07-20,10615
2026-07-20,10989
2025-04-07,11171
2026-07-20,13655
2024-10-14,20074
2022-12-26,21375
2023-02-20,22280
2023-02-20,22631
2022-05-16,22799
2023-02-20,25321
2023-04-24,31597
2023-02-20,34266
2026-08-03,39355
2020-09-07,42194
2020-09-07,42269
2020-09-07,42707
2020-09-21,44488
2019-11-04,57350
2019-10-21,58309
2019-10-07,59770
2023-02-13,59770
2026-07-06,60669
2020-09-21,64753
2019-02-11,68151
2019-01-28,69612
2023-02-20,88784
2020-09-21,89348
2026-07-27,466
2024-12-30,6767
2024-12-30,7126
2026-06-22,7165
2026-07-20,8744
2023-04-24,12049
2023-02-20,13327
2023-07-17,16908
2022-10-31,16981
2022-05-16,19064
2023-02-20,19719
2022-05-16,20325
2023-07-17,20544
2021-11-22,25156
2021-12-27,26953
2025-04-07,29585
2026-08-03,37781
2026-07-27,40516
2020-09-07,42608
2020-09-07,42760
2026-06-22,54518
2019-10-21,58381
2019-07-29,63289
2019-10-07,66486
2026-07-06,68651
2023-02-20,72165
2021-12-27,73039
2019-07-29,73830
2026-06-22,75483
2023-02-13,75955
2018-06-25,78565
2018-06-25,78649
2026-06-22,79108
2025-09-01,83627
2026-07-27,355
2026-07-27,440
2026-06-08,1755
2026-06-22,1986
2026-06-15,2526
2026-06-22,2571
2026-06-15,2612
2026-06-22,4272
2024-10-14,7324
2024-10-14,8290
2026-06-22,10081
2026-07-20,10908
2025-04-07,11686
2023-04-24,12358
2023-02-13,13726
2023-01-30,13835
2023-02-13,14083
2023-02-13,14634
2022-12-26,15126
2022-10-31,16042
2022-10-31,17332
2022-10-31,17704
2022-05-16,19501
2022-05-16,19569
2021-11-22,25113
2023-02-20,31339
2023-02-20,40494
2020-09-21,41267
2020-09-21,41476
2020-09-21,43627
2020-09-07,44282
2023-02-20,45104
2020-09-07,45336
2019-10-07,59903
2019-10-07,65269
2019-01-28,68370
2019-01-28,68485
2023-02-20,69049
2026-07-27,71099
2019-02-11,75286
2021-12-27,79174
2023-07-17,79246
2018-06-25,81067
2017-10-16,84252
2021-11-22,26300
2023-07-17,36302
2023-02-20,39601
2020-09-07,42650
2023-02-20,43656
2026-08-03,44780
2020-09-21,46615
2019-07-29,63571
2019-07-29,64056
2026-07-06,70560
2020-09-21,41908
2020-09-07,43008
2020-09-07,43931
2023-02-20,55005
2026-07-27,57398
2019-10-21,58192
2019-10-21,59574
2019-10-21,60090
2019-07-29,63885
2019-01-28,68108
2019-01-28,68672
2019-10-07,72334
2018-06-25,78239
2023-07-17,79222
2023-07-17,82905
2020-09-21,99393
2016-10-10,104374
2019-11-04,105001
2016-10-10,105121
2016-08-08,109035
2016-02-15,121073
2016-02-15,121495
2016-02-15,122210
2016-02-08,123452
2015-02-23,141052
2016-10-10,104278
2016-10-10,104442
2016-10-10,105038
2016-10-10,105173
2016-08-08,109212
2016-08-08,109292
2016-08-08,112230
2016-02-08,123730
2016-08-08,124166
2016-02-08,136744
2015-02-23,140829
2015-02-16,141849
2015-02-02,142810
2014-08-25,144372
2014-07-28,144867
2014-06-09,145471
2026-06-15,96071
2019-11-04,102063
2016-10-10,104625
2016-10-10,106387
2016-08-08,115172
2019-11-04,119277
2020-09-21,119885
2019-11-04,120546
2016-02-08,122485
2016-02-08,122530
2016-02-08,122839
2016-02-08,123032
2016-02-08,135189
2016-08-08,137184
2015-02-02,142243
2015-02-02,142397
2015-02-02,142714
2015-02-16,143174
2015-02-02,143357
2014-08-25,144500
2015-02-02,145763
2026-06-15,1086
2026-06-15,1207
2026-05-25,1349
2026-05-04,1552
2026-06-22,3532
2026-06-22,3590
2026-06-22,4230
2026-06-22,6684
2024-09-02,7299
2025-04-07,7749
2024-06-24,7890
2025-04-07,8198
2025-04-07,8345
2024-01-01,9302
2025-04-07,9400
2025-04-07,9646
2026-07-20,11203
2023-04-24,13993
2026-07-27,14368
2022-12-26,14763
2022-10-31,16199
2022-10-31,16948
2022-05-16,19024
2022-05-09,19224
2025-04-07,19798
2022-05-09,23783
2026-08-03,25662
2026-07-27,30556
2023-02-20,30852
2023-02-20,34744
2026-08-03,56877
2019-11-04,57494
2019-11-04,57967
2019-10-07,61342
2025-09-01,65494
2026-08-03,66541
2019-01-28,69074
2023-02-20,76061
2018-06-25,79832
2026-06-15,82367
2017-10-16,84527
2017-10-16,84651
2017-10-16,84990
