seed,discovery_method,fitness,precision,f_score,generalization,size,cfc,simplicity,status,error
8,alpha_classic,0.6663999841965944,0.10255963174780303,0.1777615769639754,0.6003418042408216,57.0,2.0,1.0,ok,
8,inductive_IM,1.0,0.10438604319114764,0.18903904813849673,0.7336513828866658,447.0,11.0,0.6126984126984127,ok,
8,heuristics_dep_0.6,0.844921075708857,0.43670886075949367,0.575805089917409,0.4888622918463008,617.0,42.0,0.45315487571701724,ok,
8,heuristics_dep_0.7,0.8365650608069315,0.43444108761329303,0.5718906007307256,0.4909162902967772,617.0,42.0,0.45315487571701724,ok,
8,heuristics_dep_0.8,0.8446589272209065,0.43670886075949367,0.5757442028699107,0.48967709373711654,617.0,42.0,0.45315487571701724,ok,
8,heuristics_dep_0.9,0.8423240514377746,0.44942284325637905,0.5861205034753012,0.48674813809036477,617.0,42.0,0.45315487571701724,ok,
8,inductive_IMf_noise_0.3,0.9168684319507243,0.34560936668440656,0.501994282104593,0.7222386010546493,279.0,4.0,0.6205128205128204,ok,
8,inductive_IMf_noise_0.4,0.9003681686148306,0.1622316545588115,0.27492610956815783,0.68209358473405,259.0,4.0,0.6000000000000001,ok,
8,inductive_IMf_noise_0.5,0.9049626847131665,0.17233922043149164,0.289539195759827,0.6702998574006238,283.0,4.0,0.6243654822335025,ok,
8,inductive_IMf_noise_0.6,0.8730750964623658,0.15869431328269346,0.26857174009753093,0.6748193808395881,262.0,4.0,0.6263736263736264,ok,
9,alpha_classic,0.6580138719802267,0.11895985862156022,0.20149262220529743,0.6220556698291395,102.0,15.0,0.746031746031746,ok,
9,inductive_IM,0.9874413267309884,0.1556735324753873,0.2689466910632539,0.7619963843556447,393.0,10.0,0.6057347670250895,ok,
9,heuristics_dep_0.6,0.8448965753892195,0.4092323651452282,0.5513931026937127,0.4980567156599822,549.0,33.0,0.45376344086021503,ok,
9,heuristics_dep_0.7,0.8360227818568586,0.40965732087227413,0.5498728802897763,0.49846176919932506,549.0,33.0,0.45376344086021503,ok,
9,heuristics_dep_0.8,0.8451879104858575,0.4092323651452282,0.5514551292249692,0.5023494273002929,549.0,33.0,0.45376344086021503,ok,
9,heuristics_dep_0.9,0.8430745600553339,0.4092323651452282,0.5510045329342274,0.49541389900940025,549.0,33.0,0.45376344086021503,ok,
9,inductive_IMf_noise_0.3,0.9247065774664323,0.43129943502824863,0.588235480895026,0.7260869581285972,276.0,6.0,0.6559139784946236,ok,
9,inductive_IMf_noise_0.4,0.8700713334140151,0.4175242575713025,0.5642701638016129,0.7361487942180873,266.0,6.0,0.6629213483146068,ok,
9,inductive_IMf_noise_0.5,0.9373257275210829,0.15544871794871795,0.26667183378516934,0.6729662124399609,258.0,3.0,0.6222222222222222,ok,
9,inductive_IMf_noise_0.6,0.9373257275210829,0.15544871794871795,0.26667183378516934,0.6729662124399609,258.0,3.0,0.6222222222222222,ok,
