issue_id,category,commit_count
48788,tech_debt,1
48839,tech_debt,1
48890,tech_debt,1
49011,tech_debt,1
49062,tech_debt,1
49113,tech_debt,1
49164,tech_debt,1
49215,bug_fixes,2
49215,feature_work,4
49215,other,3
49334,tech_debt,2
49403,tech_debt,1
49509,tech_debt,4
49635,tech_debt,1
49696,tech_debt,1
4974,docs,1
49747,tech_debt,1
49798,tech_debt,1
49849,tech_debt,1
49903,tech_debt,1
49954,feature_work,1
50018,tech_debt,1
50069,tech_debt,1
50117,tech_debt,1
50168,tech_debt,1
50219,tech_debt,1
50270,tech_debt,1
50321,feature_work,1
50365,tech_debt,1
50420,tech_debt,1
50495,tech_debt,1
50546,tech_debt,1
50597,tech_debt,1
50648,bug_fixes,2
50764,tech_debt,1
50815,tech_debt,1
50866,tech_debt,1
50917,tech_debt,1
51035,docs,1
51090,tech_debt,2
5110,tech_debt,1
51444,other,1
51496,other,1
51548,feature_work,1
51548,tech_debt,1
5162,tech_debt,1
51688,docs,1
51688,tech_debt,3
51772,tech_debt,1
51890,tech_debt,3
519,tech_debt,3
52049,bug_fixes,1
52112,tech_debt,1
5232,bug_fixes,1
52681,tech_debt,1
5315,tech_debt,1
53295,tech_debt,1
53346,feature_work,1
53346,other,1
53458,tech_debt,1
53509,tech_debt,1
53605,tech_debt,1
53656,tech_debt,1
5367,tech_debt,1
53707,tech_debt,1
53833,tech_debt,1
53884,tech_debt,1
53935,tech_debt,1
53986,tech_debt,1
54037,tech_debt,1
54091,tech_debt,1
54152,tech_debt,1
54278,tech_debt,1
5429,tech_debt,1
54326,tech_debt,1
54374,tech_debt,1
54435,tech_debt,1
54525,tech_debt,1
54576,tech_debt,1
54627,tech_debt,1
54678,tech_debt,1
5485,tech_debt,1
54887,docs,1
54946,tech_debt,1
55266,tech_debt,1
55395,tech_debt,1
55446,tech_debt,1
55507,tech_debt,1
55568,tech_debt,1
55615,tech_debt,1
55666,tech_debt,1
55717,tech_debt,1
55894,tech_debt,1
55946,docs,1
55993,tech_debt,5
56233,tech_debt,1
56285,tech_debt,1
56337,docs,1
56779,tech_debt,1
56831,tech_debt,1
56892,other,1
56892,tech_debt,1
57015,tech_debt,1
57064,bug_fixes,1
57208,tech_debt,1
57260,tech_debt,1
57312,tech_debt,1
5734,tech_debt,1
57364,tech_debt,1
57416,tech_debt,1
57739,tech_debt,1
5788,tech_debt,1
58455,bug_fixes,1
58561,tech_debt,1
58947,bug_fixes,1
58947,other,1
59159,bug_fixes,1
59270,tech_debt,1
59567,tech_debt,1
59644,tech_debt,1
59697,tech_debt,1
60065,tech_debt,1
60117,tech_debt,1
60179,tech_debt,1
60231,tech_debt,1
60293,tech_debt,1
60345,tech_debt,1
60397,tech_debt,1
60493,tech_debt,1
60545,tech_debt,1
60597,tech_debt,1
60649,tech_debt,1
60932,tech_debt,1
60984,tech_debt,1
61036,tech_debt,1
6107,tech_debt,1
61088,tech_debt,1
61149,bug_fixes,2
61149,tech_debt,1
61253,tech_debt,1
61309,tech_debt,3
61397,tech_debt,1
61453,tech_debt,1
61519,tech_debt,1
61575,docs,1
61643,tech_debt,1
6165,tech_debt,1
61699,tech_debt,1
61755,docs,1
61975,tech_debt,1
62031,tech_debt,1
62087,docs,1
6210,docs,1
62181,tech_debt,1
62237,tech_debt,1
62361,tech_debt,1
62417,tech_debt,1
62473,tech_debt,1
62529,tech_debt,1
62585,feature_work,1
62745,tech_debt,1
62801,tech_debt,1
62857,tech_debt,1
62967,tech_debt,1
63008,tech_debt,1
63049,docs,1
63089,tech_debt,1
63115,tech_debt,1
63163,tech_debt,1
6318,bug_fixes,1
63206,tech_debt,1
63262,tech_debt,1
633,docs,1
63306,tech_debt,1
63340,tech_debt,1
63378,tech_debt,1
63424,tech_debt,1
63484,tech_debt,1
63522,tech_debt,1
63563,tech_debt,1
63604,tech_debt,1
63667,tech_debt,1
63720,docs,1
63916,docs,1
64010,tech_debt,1
64054,tech_debt,1
64194,tech_debt,1
64243,tech_debt,1
64284,tech_debt,1
64338,tech_debt,1
64386,tech_debt,1
64458,tech_debt,1
64540,tech_debt,1
64591,tech_debt,1
64629,tech_debt,3
64710,tech_debt,1
64761,tech_debt,1
64817,docs,1
64852,tech_debt,1
64898,tech_debt,1
64944,tech_debt,1
64998,tech_debt,1
65044,tech_debt,1
65095,tech_debt,1
65157,tech_debt,1
65191,other,1
65191,tech_debt,1
65240,tech_debt,1
65325,tech_debt,1
65499,tech_debt,1
65540,tech_debt,1
6557,docs,1
65581,tech_debt,1
65622,tech_debt,1
65663,tech_debt,1
65704,tech_debt,1
65741,tech_debt,1
65778,tech_debt,1
65819,docs,1
65869,tech_debt,1
65910,tech_debt,1
65951,tech_debt,1
66029,tech_debt,1
66070,tech_debt,1
6608,bug_fixes,1
66111,tech_debt,1
66152,tech_debt,1
66193,tech_debt,1
66237,tech_debt,1
66281,tech_debt,1
66325,tech_debt,1
66369,tech_debt,1
66413,feature_work,1
66413,other,1
66492,bug_fixes,1
66492,other,1
66492,tech_debt,2
66727,tech_debt,1
66778,tech_debt,1
66819,other,1
66860,docs,1
66938,tech_debt,1
66982,tech_debt,1
67020,tech_debt,1
67170,tech_debt,1
67211,tech_debt,1
67249,tech_debt,1
67293,tech_debt,1
67355,tech_debt,1
67409,tech_debt,1
67446,bug_fixes,1
67493,tech_debt,1
68039,tech_debt,1
68077,tech_debt,1
68171,docs,1
68171,feature_work,1
68171,tech_debt,3
6823,docs,1
68278,tech_debt,1
68322,tech_debt,1
68481,docs,1
68568,tech_debt,1
68647,tech_debt,1
68684,docs,1
68736,bug_fixes,4
68736,feature_work,1
68736,tech_debt,2
