issue_id,cm_total,cm_breaking_count,cm_feat_count,cm_fix_count,cm_chore_count,cm_docs_count,cm_style_count,cm_refactor_count,cm_test_count,cm_build_count,cm_ci_count,cm_perf_count,cm_revert_count,cm_bump_count,cm_wip_count,cm_other_count,cat_feature_work_count,cat_bug_fixes_count,cat_tech_debt_count,cat_docs_count,cat_other_count,cat_feature_work_ratio,cat_bug_fixes_ratio,cat_tech_debt_ratio,cat_docs_ratio,cat_other_ratio,dominant_category,dominant_type,top_scopes
81873,8,0,1,0,0,1,1,4,1,0,0,0,0,0,0,0,1,0,6,1,0,0.125,0.0,0.75,0.125,0.0,tech_debt,refactor,"['cli.py', 'extra_args', 'docs/commit.md']"
82678,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,feature_work,feat,['bump']
83822,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,feature_work,feat,[]
84891,7,0,1,2,0,0,1,1,2,0,0,0,0,0,0,0,1,2,4,0,0,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.0,0.0,tech_debt,fix,"['init', 'test']"
85508,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,bug_fixes,fix,['command_changelog']
88314,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0.0,1.0,0.0,0.0,0.0,bug_fixes,fix,['pre-commit']
89006,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,7,0.0,0.125,0.0,0.0,0.875,other,other,['rr']
90990,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,docs,docs,[]
91448,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,[]
93412,9,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0.0,0.0,0.1111111111111111,0.8888888888888888,0.0,docs,docs,"['faq', 'readme', 'config']"
96074,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,feature_work,build,['#173']
97636,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,feature_work,feat,['bump']
97918,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,bug_fixes,fix,['config']
105005,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0.0,0.0,0.0,1.0,0.0,docs,docs,['readme.md']
106755,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,1.0,0.0,docs,docs,[]
106933,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,style,['init']
106970,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,bug_fixes,fix,['changelog']
110089,4,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,1,3,0,0,0.0,0.25,0.75,0.0,0.0,tech_debt,test,"['bump', 'bump_find_increment', 'config']"
111419,11,0,1,0,0,0,0,6,4,0,0,0,0,0,0,0,1,0,10,0,0,0.09090909090909091,0.0,0.9090909090909091,0.0,0.0,tech_debt,refactor,"['git', 'all', 'tests/conftest']"
112818,12,0,0,3,0,0,0,8,1,0,0,0,0,0,0,0,0,3,9,0,0,0.0,0.25,0.75,0.0,0.0,tech_debt,refactor,"['config', 'config/ini_config', 'all']"
113149,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,docs,docs,['check']
934,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,['deps']
1322,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,bug_fixes,fix,['config']
1658,10,0,0,0,0,4,1,1,0,1,3,0,0,0,0,0,0,0,6,4,0,0.0,0.0,0.6,0.4,0.0,tech_debt,docs,"['gen_cli_help_screenshots', 'workflow']"
3728,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,refactor,[]
5367,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,test,['commit']
7717,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,test,[]
8674,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,docs,docs,[]
8798,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,ci,[]
9628,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,['tox']
9905,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,ci,[]
10400,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,test,[]
14391,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.0,0.0,0.0,0.5,0.5,docs,docs,['faq']
15412,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,docs,docs,['bump']
15882,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,feature_work,style,[]
16425,4,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,4,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,"['tox', 'changelog', 'ruff']"
17323,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,refactor,['hooks']
18864,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,refactor,['restructuredtest']
19391,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,refactor,['baseconfig']
19921,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,3,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,test,['bump']
20761,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,ci,['deps']
21376,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.5,0.5,0.0,0.0,0.0,feature_work,feat,"['conventional_commits', 'test']"
21935,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.5,0.5,0.0,0.0,bug_fixes,test,['init']
22389,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,ci,['github-actions']
22652,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,bug_fixes,fix,['changelog']
22876,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,bug_fixes,fix,[]
23195,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,refactor,['expectedexit']
23250,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,bug_fixes,fix,['exitcode']
24023,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,docs,docs,['customization.md']
24504,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,test,['init']
27051,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,refactor,['bump']
28748,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,"['deps-dev', 'mypy']"
32255,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,1.0,0.0,docs,docs,"['pre-commit', 'taplo']"
32465,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,refactor,['changelog']
35692,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,bug_fixes,fix,[]
37063,3,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,bug_fixes,fix,"['changelog.py', 'test_changelog_command.py']"
37153,4,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,0,1,0.0,0.5,0.25,0.0,0.25,bug_fixes,fix,"['changelog.py', 'test_changelog_command.py']"
37284,4,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,0,1,0.0,0.5,0.25,0.0,0.25,bug_fixes,fix,"['test_changelog_command.py', 'changelog.py', 'test_changelog.py']"
39484,7,0,0,0,0,1,0,0,0,4,1,0,0,0,0,1,0,0,5,1,1,0.0,0.0,0.7142857142857143,0.14285714285714285,0.14285714285714285,tech_debt,build,"['poetry', 'pyproject.toml', 'contributing']"
39590,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,0.5,0.5,0.0,tech_debt,docs,['hooks']
39887,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,['deps-dev']
40097,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,['deps-dev']
41077,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,['deps']
41281,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,['deps-dev']
41859,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,['deps-dev']
41940,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,['deps-dev']
44155,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,['deps-dev']
45366,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,['deps-dev']
45570,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,['deps-dev']
46874,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,1.0,0.0,docs,docs,['readme']
47145,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,['deps-dev']
47668,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,['deps-dev']
47911,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,['deps']
48305,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,['deps-dev']
48611,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,['deps-dev']
51496,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,other,other,[]
51548,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,feature_work,feat,['config_files']
51688,4,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,3,1,0,0.0,0.0,0.75,0.25,0.0,tech_debt,build,['changelog']
54525,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,['deps-dev']
56892,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0.0,0.0,0.5,0.0,0.5,tech_debt,other,['add-a-test-for-handling-blank-with-path-in-git-commit']
58746,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0.0,0.0,0.5,0.0,0.5,tech_debt,build,['deps-dev']
59159,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,bug_fixes,fix,['bump']
59644,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,['deps-dev']
60649,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,['deps-dev']
60701,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0.25,0.75,0.0,0.0,0.0,bug_fixes,fix,"['bump', 'commands']"
64458,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,['deps-dev']
64761,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,['deps-dev']
65095,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,['deps-dev']
65240,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,['deps-dev']
66281,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,['deps-dev']
66860,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,docs,docs,[]
67211,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,ci,['deps']
67293,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,['deps-dev']
68077,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,['deps-dev']
68736,7,0,1,4,0,0,0,0,0,1,1,0,0,0,0,0,1,4,2,0,0,0.14285714285714285,0.5714285714285714,0.2857142857142857,0.0,0.0,bug_fixes,fix,"['provider', 'tests', 'github-acitons']"
70849,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,['deps-dev']
71649,4,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,1,3,0,0,0.0,0.25,0.75,0.0,0.0,tech_debt,build,"['poetry', 'veresion_schemes', 'mypy']"
71781,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,['deps-dev']
71889,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,['deps-dev']
72706,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,other,other,[]
72997,11,0,2,0,0,5,0,1,3,0,0,0,0,0,0,0,2,0,4,5,0,0.18181818181818182,0.0,0.36363636363636365,0.45454545454545453,0.0,docs,docs,"['commit', 'tutorials', 'prepare-commit-msg']"
73978,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,other,other,[]
76066,6,0,1,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,4,0,1,0.16666666666666666,0.0,0.6666666666666666,0.0,0.16666666666666666,tech_debt,test,[]
77039,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,['poetry']
252,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,ci,['deps']
874,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,['deps']
3376,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,test,[]
5315,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,test,['check']
6318,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,bug_fixes,fix,['cli']
6740,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,docs,docs,['github_actions']
6882,4,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,2,0,1,0.0,0.25,0.5,0.0,0.25,tech_debt,fix,['git']
8379,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0.0,0.0,0.0,0.8,0.2,docs,docs,"['config/version_provider.md', 'docs/config/version_provider.md']"
8850,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,ci,['coverage']
3321,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,refactor,['version_schemes']
3615,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,test,['changelog']
6165,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,[]
8195,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,[]
9443,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,docs,docs,[]
13316,11,0,0,1,0,1,1,5,1,1,1,0,0,0,0,0,0,1,9,1,0,0.0,0.09090909090909091,0.8181818181818182,0.09090909090909091,0.0,tech_debt,refactor,"['bump', 'github-actions', 'exit-codes']"
13456,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,bug_fixes,fix,['cli']
19300,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,test,['init']
20869,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,ci,['deps']
22770,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,ci,['github-actions']
24915,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,0,1,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,tech_debt,test,['changelog']
25168,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,style,[]
26978,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,refactor,['git']
29991,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,refactor,['basecommitizen']
31113,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,docs,docs,['init']
34161,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,refactor,['version_scheme']
34432,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,test,['commit']
36672,4,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,2,1,0,0.25,0.0,0.5,0.25,0.0,tech_debt,style,"['commands/check', 'git', 'pre-commit']"
38486,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,bug_fixes,fix,['tags']
38842,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,ci,"['tox', 'poe']"
39433,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,['deps-dev']
41383,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,['deps-dev']
41485,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,['deps-dev']
42756,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,['deps']
44335,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,ci,['deps']
44670,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,docs,docs,[]
45417,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,['deps-dev']
46485,7,1,2,2,0,1,0,0,1,1,0,0,0,0,0,0,2,2,2,1,0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.0,feature_work,feat,"['commit', 'commitizen', 'conftest']"
47196,3,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,bug_fixes,fix,"['pre-commit-hooks', 'deps-dev']"
48458,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,['deps']
48509,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,['deps-dev']
49215,9,0,4,2,0,0,0,0,0,0,0,0,0,0,0,3,4,2,0,0,3,0.4444444444444444,0.2222222222222222,0.0,0.0,0.3333333333333333,feature_work,feat,['epfr-66']
49403,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,['deps']
50069,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,['deps-dev']
51090,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,ci,[]
51366,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,bug_fixes,fix,['base.py']
52338,4,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,1,3,0,0,0.0,0.25,0.75,0.0,0.0,tech_debt,refactor,"['tests/commands', 'known_schemes', 'commands']"
53346,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0.5,0.0,0.0,0.0,0.5,feature_work,feat,['providers']
53509,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,['deps']
54887,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,docs,docs,['getting_started']
55833,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,ci,['deps']
57260,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,['deps-dev']
58875,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.0,0.5,0.0,0.0,0.5,bug_fixes,other,['git']
58947,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.0,0.5,0.0,0.0,0.5,bug_fixes,fix,['changelog']
59750,7,0,0,3,0,1,0,1,1,0,0,0,0,0,0,1,0,3,2,1,1,0.0,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.14285714285714285,bug_fixes,fix,"['changelog', 'bump']"
60345,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,['deps-dev']
64010,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,['deps-dev']
64284,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,['deps']
65044,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,['deps-dev']
102957,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.5,0.0,0.0,0.5,0.0,feature_work,feat,['cz_check']
104196,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,docs,docs,[]
108683,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,bug_fixes,fix,['parsing']
109063,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,docs,docs,['tutorial/github_actions']
