week_start,object_id
2026-05-04,40250
2026-07-20,68089
2026-02-02,70201
2026-02-02,71735
2026-02-02,72706
2026-02-02,76799
2025-12-01,88776
2025-12-01,89204
2025-12-01,89578
2025-12-01,90805
2025-02-24,154610
2025-02-24,155190
2025-02-24,156083
2025-02-24,157765
2025-01-06,167359
2025-01-06,167662
2025-01-06,167840
2026-07-20,4258
2026-07-20,5851
2026-07-20,7045
2026-05-04,36839
2026-05-04,37345
2026-05-04,37645
2026-05-04,37897
2026-05-04,38248
2026-05-04,38550
2026-02-02,70329
2026-02-02,73792
2026-02-02,75922
2025-02-24,154646
2025-02-24,154704
2025-02-24,155949
2025-02-24,162201
2025-01-20,164172
2025-01-06,165202
2025-01-06,165299
2025-01-06,167825
2024-05-20,209662
2023-10-23,242613
2023-10-23,242763
2023-10-23,243257
2026-02-02,70090
2026-02-02,71544
2025-12-01,88468
2025-12-01,89686
2025-12-01,89750
2025-12-01,90496
2025-12-01,90742
2026-02-02,72740
2025-12-01,89078
2025-12-01,89964
2025-12-01,90012
2025-12-01,92493
2026-02-02,94871
2026-02-02,96806
2023-10-23,242582
2023-10-23,243158
2023-10-23,246134
2022-12-05,287461
2022-12-05,289829
2022-11-14,291777
2022-11-14,292025
2022-11-14,293784
2026-05-04,295458
2025-02-24,154991
2025-02-24,155749
2025-02-24,155878
2025-02-24,156051
2025-01-20,164371
2025-01-06,167045
2026-02-02,70783
2026-02-02,73681
